Industry,Business Name,Longitude,Latitude,Location
Laundry,"DAVID, L LEE",-73.962405,40.76632819,"(40.76632819101128, -73.96240500390131)"
Laundry,"CAMPUS LAUNDRY & CLEANERS, INC.",-74.00047988,40.7314623,"(40.73146229955698, -74.00047988458851)"
Laundry,DIY LAUNDROMAT INC,-73.94728999,40.77971385,"(40.77971384838182, -73.9472899852399)"
Laundry,POLY ORGANIC CLEANERS INC.,-73.97616201,40.77884512,"(40.778845122298655, -73.9761620111828)"
Laundry,"PRECIOUS 2 NY, INC.",-73.97847236,40.72459565,"(40.724595652976994, -73.97847235844762)"
Laundry,123 WEST 135TH STREET LAUNDRY CORP,-73.9418687,40.81454459,"(40.81454459375653, -73.94186869780427)"
Laundry,QUISQUEYA LAUNDROMAT CORP.,-73.9333161,40.84481416,"(40.84481416445611, -73.93331610315632)"
Laundry,DD LAUNDROMAT CORP.,-73.95711086,40.76915617,"(40.76915616970797, -73.9571108581545)"
Laundry,"UNISERV GROUP, INC.",-73.93749524,40.85528755,"(40.85528755349924, -73.93749524047985)"
Laundry,"NUNEZ, ELENA",-73.94505536,40.81856168,"(40.818561681985294, -73.94505536000867)"
Laundry,"LA MODE 1ST CLEANER, INC.",-73.95780135,40.76766329,"(40.76766328578079, -73.95780135179979)"
Laundry,"PARK EAST MADISON CLEANERS, INC.",-73.98443845,40.74510267,"(40.74510266787321, -73.98443845096877)"
Laundry,"106 AUDUBON AVE. LAUNDROMAT, INC.",-73.93730176,40.84195641,"(40.84195641400083, -73.9373017596576)"
Laundry,"LIU, SHU KWONG T",-73.97382536,40.78933499,"(40.789334988160256, -73.9738253611045)"
Laundry,"SHI, CINDY CHEUN SHEUNG",-74.00725646,40.73566704,"(40.735667035121935, -74.0072564571959)"
Laundry,LALO C AND K LAUNDROMAT CORP.,-73.96208242,40.80029966,"(40.80029966190405, -73.9620824192977)"
Laundry,PLAN 750 INC.,-73.99125299,40.76540078,"(40.7654007807039, -73.99125298593604)"
Laundry,"WASHINGTON HEIGHTS LAUNDROMAT, INC.",-73.94081411,40.83451187,"(40.834511870666354, -73.94081410712941)"
Laundry,MADELYN LAUNDROMAT II CORP,-73.93997995,40.83783254,"(40.83783254023956, -73.9399799503101)"
Laundry,"YUN, MI Y",-73.98443845,40.74510267,"(40.74510266787321, -73.98443845096877)"
Laundry,"RQ ENTERPRISES, LLC",-73.93712376,40.85056646,"(40.8505664617366, -73.93712375677805)"
Laundry,"ZHANG, JIN YIN",-73.99335886,40.7166514,"(40.71665139695253, -73.99335886310185)"
Laundry,"SALEH, AHMED M",-73.95294451,40.81029258,"(40.81029258242167, -73.95294450639062)"
Laundry,"PARKER FAIRWAY CLEANERS, INC.",-73.97336103,40.74942911,"(40.749429107469865, -73.9733610264295)"
Laundry,"158TH STREET & BROADWAY LAUNDROMAT, INC.",-73.94431195,40.83482102,"(40.834821020371336, -73.9443119526691)"
Laundry,HSCS CORP.,-73.98121673,40.74149559,"(40.741495585546254, -73.98121672594459)"
Laundry,KWOK WAH LAUNDROMAT INC,-73.99028193,40.71570149,"(40.71570149119274, -73.99028192947202)"
Laundry,PRESTIGE FIRST AVE. CLEANING CORP.,-73.97210661,40.74569595,"(40.74569595219031, -73.9721066129529)"
Laundry,SC WESTSIDE LAUNDRY INC.,-73.99125299,40.76540078,"(40.7654007807039, -73.99125298593604)"
Laundry,"THE NEW CARLTON GROUP, INC.",-73.94580385,40.79117242,"(40.79117242230543, -73.94580385400756)"
Laundry,Wash Liu Corp,-73.94269159,40.79028986,"(40.79028985800832, -73.94269159417355)"
Laundry,2037 SEVENTH AVENUE LAUNDROMAT LLC,-73.94983315,40.8068933,"(40.80689330269737, -73.94983315490188)"
Laundry,Z.H.M. 88 INC,-73.94269159,40.7902926,"(40.79029260273888, -73.94269159181091)"
Laundry,NEW MADISON SUPREME LAUNDROMAT INC.,-73.99623779,40.71212816,"(40.712128160609446, -73.99623778613015)"
Laundry,173RD STREET LAUNDROMAT INC.,-73.93892224,40.84442752,"(40.84442752068366, -73.93892224360867)"
Laundry,"FELDER & SONS, INC.",-73.93969443,40.82589289,"(40.825892888494934, -73.93969443132671)"
Laundry,F. C. LAUNDROMAT CORP.,-73.94633116,40.82695837,"(40.82695837317955, -73.94633115999041)"
Laundry,"NEW 337 EAST SIDE LAUNDROMAT, CORP.",-73.93231378,40.79622108,"(40.79622108307682, -73.93231378440585)"
Laundry,526 COLUMBUS MERCHANTS INC.,-73.97249053,40.78607119,"(40.78607119049114, -73.97249053188615)"
Laundry,LUCKY COIN LAUNDROMAT INC.,-73.98377135,40.71321949,"(40.71321949339672, -73.98377135433859)"
Laundry,123 LAUNDROMAT CORP.,-73.93831354,40.80317136,"(40.80317135606646, -73.93831354415155)"
Laundry,DAE YOUNG LAUNDROMAT CORP.,-73.9415837,40.78939177,"(40.78939177445914, -73.94158369964275)"
Laundry,351 1/2 CORP.,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Laundry,CHRISTOPHER STREET CLEANERS INC,-74.00549175,40.73319685,"(40.73319685445523, -74.0054917545625)"
Laundry,WEDO DRY CLEANERS CORP.,-73.94417856,40.79136927,"(40.79136926724919, -73.94417856275537)"
Laundry,WATER FALL LAUNDROMAT INC,-73.92043875,40.86562457,"(40.86562457157314, -73.92043874739308)"
Laundry,FOURTEEN TOWER CORPORATION,-74.01765571,40.70803717,"(40.70803717159958, -74.0176557112128)"
Laundry,"K.B LAUNDRY SERVICE, INC.",-73.97488147,40.78506716,"(40.78506716403211, -73.97488146834992)"
Laundry,BO-IN LAUNDRY INC,-73.99348787,40.76233505,"(40.76233505172704, -73.993487871628)"
Laundry,"CHEN, FATT H",-73.94862374,40.77792488,"(40.777924882564015, -73.94862373968023)"
Laundry,MS. BUBBLE LAUNDRY INC.,-73.95384678,40.81671011,"(40.81671010571216, -73.95384677582135)"
Laundry,90 STREET LAUNDRY & CLEANERS INC,-73.94728999,40.77971385,"(40.77971384838182, -73.9472899852399)"
Laundry,SUDS CLEANERS INC.,-73.99870849,40.72047503,"(40.7204750314471, -73.99870849353105)"
Laundry,"BEST WASH AND DRY, INC.",-73.99052796,40.76129459,"(40.761294588800595, -73.99052796123422)"
Laundry,PYRAMID PARTNERS CORP.,-73.95085185,40.77748944,"(40.77748944125128, -73.95085184630011)"
Laundry,"Y Z BRITE LAUNDROMAT, INC.",-73.98194477,40.74486077,"(40.74486076597994, -73.98194477104346)"
Laundry,MR.GREEN LAUNDRY INC,-73.99052796,40.76129459,"(40.761294588800595, -73.99052796123422)"
Laundry,"HERRERA, MELINA",-73.93192914,40.85803185,"(40.85803185007194, -73.93192914204178)"
Laundry,"MOY, WILLIAM",-73.98761958,40.73598224,"(40.73598224487423, -73.98761958106813)"
Laundry,CLEAN RITE WHOLESALE LAUNDRY INC.,-73.94866129,40.78073551,"(40.780735509210636, -73.9486612901511)"
Laundry,"FORTUNE TWO, INC.",-73.93599647,40.80123781,"(40.80123780527554, -73.93599647187226)"
Laundry,"SECOND WAVE LAUNDERCENTER, INC.",-73.98658139,40.76670683,"(40.766706828168005, -73.98658139128003)"
Laundry,"HONG WAH LAUNDROMAT, INC.",-73.99819228,40.73269743,"(40.73269742593932, -73.99819228093783)"
Laundry,CHINESE LAUNDRY INC,-73.97471408,40.78844864,"(40.78844863817927, -73.97471407540696)"
Laundry,"CHONG, LIAN WAH",-73.95845512,40.76712006,"(40.76712006465448, -73.95845512174301)"
Laundry,"C.U. LAUNDERETTE, INC.",-73.98318476,40.77925807,"(40.779258071452674, -73.9831847619369)"
Laundry,Aces Laundry Service LLC,-73.9266838,40.8612564,"(40.86125640378806, -73.9266838048094)"
Laundry,"H & J LAUNDRY, INC.",-73.95755442,40.76993035,"(40.76993035068809, -73.95755441901854)"
Laundry,Whang Laundry Services Inc.,,,
Laundry,EL MUNDO LAUNDROMAT CORP.,-73.92934368,40.85530481,"(40.8553048067671, -73.92934368311228)"
Laundry,"COSMO'S LAUNDERAMA, INC.",-73.98556469,40.72723447,"(40.727234472026964, -73.9855646884481)"
Laundry,ACE MAX LLC,-73.94104566,40.79749394,"(40.79749394464982, -73.94104566479243)"
Laundry,1457 INC.,-73.95123983,40.77030663,"(40.770306625547555, -73.95123983474444)"
Laundry,A & F LAUNDROMAT CORP.,-73.94788758,40.79584766,"(40.795847658881804, -73.94788757874042)"
Laundry,NEW 62 RED STAR LAUNDROMAT INC.,-73.991025,40.71592662,"(40.71592662189501, -73.99102500329076)"
Laundry,"AVENUE A LAUNDRY KING, INC.",-73.98386214,40.72562033,"(40.72562032901139, -73.98386213828911)"
Laundry,NEW QUICK COIN INC.,-74.00058823,40.74239739,"(40.74239739401756, -74.0005882257616)"
Laundry,"C11 CLEANERS, INC.",-73.97691306,40.72672528,"(40.72672528239769, -73.9769130583659)"
Laundry,STYLE CLEANER & LAUNDRY CORP,-73.94999401,40.78029968,"(40.780299682253656, -73.94999401202705)"
Laundry,MISR LENOX CORP.,-73.93967111,40.8157484,"(40.81574839729669, -73.93967110931786)"
Laundry,"LOUIE, BENNY GEHS",-73.99276529,40.73473382,"(40.73473382032559, -73.99276529442523)"
Laundry,LIZNEL LAUNDROMAT CORP,-73.92104135,40.86661033,"(40.86661033188839, -73.92104135469238)"
Laundry,"MEI HE LAUNDROMET, INC.",-73.9438125,40.81004421,"(40.81004421317667, -73.94381249567378)"
Laundry,NOERLUND LLC,-73.98349519,40.72136316,"(40.72136315753381, -73.98349519310425)"
Laundry,"EVERCLEAN LAUNDROMAT, INC.",-73.99790704,40.73869745,"(40.73869745166186, -73.99790704296768)"
Laundry,"ROBINSON, LEROY",-73.94896557,40.80302011,"(40.803020114580356, -73.94896557374193)"
Laundry,"JOO, KWANG-SUCK",-73.95327624,40.77513547,"(40.77513546507943, -73.9532762437015)"
Laundry,LAU'S WASH & DRY INC.,-73.98720774,40.71972226,"(40.71972226402891, -73.98720773679092)"
Laundry,DARYA LAUNDROMAT CORP.,-73.92314787,40.86462185,"(40.864621848335986, -73.92314786738619)"
Laundry,"SZETO, FOON",-73.99562398,40.72118859,"(40.72118859282023, -73.99562398290365)"
Laundry,"O'HENRY LAUNDROMAT, INC.",-73.99579045,40.71291864,"(40.71291863653563, -73.99579045478944)"
Laundry,115TH STREET AND FIRST AVE LAUNDROMAT INC,-73.93595529,40.79523781,"(40.795237806023, -73.93595528946027)"
Laundry,METROPOLITAN LAUNDRY INC.,-73.94271276,40.83703522,"(40.83703521917772, -73.94271276381586)"
Laundry,NEW TEAM CLEANERS INC.,-73.98279131,40.72292482,"(40.72292482199624, -73.98279130628568)"
Laundry,"GREEN CITY CLEANERS, INC.",-73.98950456,40.7729322,"(40.77293220124368, -73.98950456227136)"
Laundry,NAXOS CORP.,-73.93943288,40.85124838,"(40.851248383870384, -73.93943287576228)"
Laundry,ALICE DFH LAUNDROMAT INC.,-73.94050405,40.793286,"(40.79328599592451, -73.9405040536952)"
Laundry,A BIG SELF SERVICE LAUNDRY LLC,-73.98386214,40.72562033,"(40.72562032901139, -73.98386213828911)"
Laundry,W S 409 LAUNDROMAT INC.,-73.97804888,40.78351155,"(40.783511546814516, -73.97804888069093)"
Laundry,X'TRA KLEEN INC.,-73.97182317,40.79295756,"(40.79295756086353, -73.97182317255267)"
Laundry,"WATER FALL LAUNDROMAT,,INC.",-73.92043875,40.86562457,"(40.86562457157314, -73.92043874739308)"
Laundry,"COUTURE CLEANERS, LLC",-74.00850112,40.73386639,"(40.73386639160835, -74.0085011194274)"
Laundry,1590 CORP.,-73.94872698,40.78921677,"(40.78921676609118, -73.94872697587901)"
Laundry,"ROSE AND ELI, INC.",-73.93345416,40.85494221,"(40.85494220552851, -73.93345415785738)"
Laundry,"MURRAY HILL CLEANERS & LAUNDRY, INC.",-73.97764637,40.74553522,"(40.74553522035537, -73.97764636803001)"
Laundry,BERKELY SUTTON CLEANERS CORP.,-73.97719929,40.73374642,"(40.73374642372443, -73.97719928800149)"
Laundry,WEST 79TH ST. LAUNDROMAT LLC,-73.97908164,40.7834541,"(40.78345409948699, -73.97908163771659)"
Laundry,A-TIP LAUNDROMAT CORP.,-73.95711086,40.76915617,"(40.76915616970797, -73.9571108581545)"
Laundry,JESSICA PARK,-73.95309733,40.7677246,"(40.76772459590328, -73.9530973267934)"
Laundry,"PYUN CLEANERS, INC.",-73.95392514,40.78178897,"(40.78178896767659, -73.95392514456533)"
Laundry,CLEAN ACTION LAUNDROMAT INC,-73.95194093,40.82436709,"(40.82436709095632, -73.95194092550916)"
Laundry,GENE INDUSTRIES INC.,-73.93559,40.8443022,"(40.84430219628477, -73.93558999609955)"
Laundry,"PULLEY, JUNGNAM",-73.95965179,40.77023028,"(40.77023028089544, -73.9596517863678)"
Laundry,"185-115 LAUNDROMAT, INC.",-73.94104566,40.79749394,"(40.79749394464982, -73.94104566479243)"
Laundry,"MIDWAY CLEANERS, INC.",-73.97671091,40.74767868,"(40.74767868405495, -73.9767109092079)"
Laundry,"COTTON WHITE LAUNDROMAT, INC.",-74.00075059,40.73989692,"(40.7398969247913, -74.0007505912067)"
Laundry,"PRESTIGE LAUND-CLEAN, INC.",-73.98191154,40.73433738,"(40.734337382420215, -73.98191153940823)"
Laundry,"MAX J. CLEANERS, INC.",-73.95283404,40.76736493,"(40.767364927346776, -73.95283404275959)"
Laundry,"OTIMO CLEANERS, INC",-73.94306762,40.78977403,"(40.78977403478135, -73.94306761502507)"
Laundry,"JT CHELSEA CLEANERS, INC.",-73.99989534,40.74419795,"(40.74419795166928, -73.99989534350853)"
Laundry,"DDK CLEANING, INC.",-73.98924276,40.73973174,"(40.73973173974293, -73.98924275555062)"
Laundry,NYC1 LAUNDROMAT INC,-73.93831354,40.80317136,"(40.80317135606646, -73.93831354415155)"
Laundry,"TIO, ANTONIUS & PANGESTU, SUSANNA",-74.00021654,40.74601498,"(40.74601497574642, -74.00021653657767)"
Laundry,"AVENUE C. LAUNDROMAT, INC.",-73.97980417,40.72280357,"(40.722803567425004, -73.97980417350642)"
Laundry,NABI CLEANERS INC.,-73.98251016,40.73570162,"(40.735701617403166, -73.98251016087694)"
Laundry,EVERGREEN CLEANERS 144 ST INC.,-73.94252335,40.82202977,"(40.82202977185096, -73.94252335010536)"
Laundry,"BRIGHT WHITE 29, INC",-73.98067882,40.74220364,"(40.74220364230217, -73.98067882457329)"
Laundry,"UP ALL NIGHT LAUNDRY, INC.",-73.94189952,40.83303028,"(40.833030277893116, -73.94189952420804)"
Laundry,KIM N.Y. INC.,-73.98029864,40.73427673,"(40.73427673319293, -73.98029864251585)"
Laundry,178 LAUNDROMAT INC.,-74.00321112,40.72867907,"(40.72867907384488, -74.00321112365252)"
Laundry,"RAMOS, PEDRO",-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Laundry,THE HIGHEST LAUNDROMAT INC.,-73.93990736,40.83817559,"(40.83817559124748, -73.93990736195413)"
Laundry,"B & M LAUNDROMAT, INC.",-73.95631213,40.7704953,"(40.770495302760544, -73.95631212606018)"
Laundry,"YUEN, WANDA B Y",-73.95199376,40.7711633,"(40.77116330093781, -73.95199376152893)"
Laundry,Dirt Free inc,-73.94580385,40.79117242,"(40.79117242230543, -73.94580385400756)"
Laundry,"LIN, SONG & HUANG, BI JIN",-73.991025,40.71592662,"(40.71592662189501, -73.99102500329076)"
Laundry,"CHEUNG, RUI-JUAN",-73.98327476,40.73721409,"(40.73721408988366, -73.98327475873027)"
Laundry,"LCR 7TH AVENUE, LLC",-73.94909548,40.80790304,"(40.80790303782589, -73.94909548479804)"
Laundry,"BIRDHAR, INC.",-73.9524208,40.77479202,"(40.77479202278058, -73.95242079545311)"
Laundry,THE MAT WEST CORP.,-73.9500663,40.7802009,"(40.78020090311053, -73.95006630213699)"
Laundry,"CURASAO LAUNDROMAT, INC.",-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Laundry,NEW YORK RELIABLE LAUNDRY & CLEANERS INC.,-73.98472214,40.71978235,"(40.71978234572746, -73.98472214224182)"
Laundry,"A G HOPE, INC.",-73.98417683,40.73740361,"(40.737403605293615, -73.98417683030804)"
Laundry,THOMPSON STREET LAUNDROMAT INC.,-74.00020565,40.72780903,"(40.727809030767716, -74.00020565354885)"
Laundry,ATMI JUNIOR LAUNDROMAT INC.,-73.94772643,40.78949353,"(40.789493534567136, -73.94772643251716)"
Laundry,CHESTERFIELD CLEANERS CO. INC.,,,
Laundry,"14TH STREET LAUNDROMAT, INC.",-73.98177894,40.7310217,"(40.73102169815808, -73.98177893860336)"
Laundry,"MANLEY LAUNDROMAT, INC.",-73.98918567,40.71345343,"(40.713453434071205, -73.98918567452753)"
Laundry,"GAO & CHENG, INC.",-73.96007759,40.76454607,"(40.764546070630075, -73.96007759374963)"
Laundry,"TORRES, CANDIDO",-73.94397718,40.82038915,"(40.82038914593883, -73.94397718395447)"
Laundry,"15TH ST. BRIGHT & CLEAN, INC.",-74.00094185,40.73999573,"(40.739995734443475, -74.00094184901674)"
Laundry,HUDA LAUNDROMAT INC,-74.00182179,40.71945672,"(40.71945671863936, -74.001821789949)"
Laundry,BANDO CLEANERS INC,-73.98385364,40.7755665,"(40.775566496365364, -73.98385364485596)"
Laundry,EXCELLENT LAUNDRY SERVICE INC,-73.95949606,40.76510031,"(40.76510030554106, -73.95949605515234)"
Laundry,"BUBBLES R US, INC.",-73.93980507,40.83539515,"(40.83539514565834, -73.93980507335834)"
Laundry,THE HIGHEST LAUNDROMAT INC.,-73.93990736,40.83817559,"(40.83817559124748, -73.93990736195413)"
Laundry,"ROYAL IMPEX, INC.",-73.94499258,40.79398813,"(40.79398813166252, -73.94499257584965)"
Laundry,"LI & P LAUNDROMAT, INC.",-74.00367339,40.73666081,"(40.73666080576198, -74.0036733881623)"
Laundry,YUHHSAN INC.,-73.97663162,40.77823314,"(40.77823314231483, -73.97663161986452)"
Laundry,FEI'S LAUNDRY & CLEANERS INC.,-73.95846139,40.76864889,"(40.76864888754607, -73.95846138838535)"
Laundry,GALO RAFAEL POZO,-73.93231378,40.79622108,"(40.79622108307682, -73.93231378440585)"
Laundry,"SAENID LAUNDROMAT, INC.",-73.93702603,40.80489435,"(40.80489434776901, -73.93702602685055)"
Laundry,"ZHAN, JIAN AI",-73.95195815,40.78048442,"(40.780484415127354, -73.95195815488185)"
Laundry,"50TH STREET LAUNDRY & CLEANER, INC.",-73.96810362,40.7546922,"(40.754692196419604, -73.96810361593819)"
Laundry,C.H UNITED CENTURY CORP,-73.9817226,40.73909126,"(40.739091264606, -73.98172260327262)"
Laundry,"ZHAO, QIANG",-73.95212008,40.77121825,"(40.77121824829059, -73.95212008274538)"
Laundry,KIM & SUNG CORP,-73.97924818,40.73570931,"(40.735709310050886, -73.97924817893919)"
Laundry,HAPPY WASKO CORP.,-73.94379073,40.78876158,"(40.78876158355532, -73.94379073296125)"
Laundry,11 GOODLY LAUNDROMAT INC.,-73.97402264,40.74649512,"(40.746495122329634, -73.97402264096368)"
Laundry,FREE ORIENTAL OASIS INC.,-73.98132548,40.73974994,"(40.7397499413419, -73.9813254761774)"
Laundry,SUPER KINGDOM LAUNDROMAT INC.,-73.94550541,40.81605597,"(40.81605596637426, -73.94550540873966)"
Laundry,GOOD LOOKING LIN LAUNDROMAT INC,-73.95157212,40.78500758,"(40.78500757642161, -73.95157211917409)"
Laundry,NEW TEAM CLEANERS INC.,-73.98452032,40.71892321,"(40.718923209076685, -73.9845203205241)"
Laundry,WONDER WASH AND DRY INC.,-73.99747128,40.71573756,"(40.715737555477965, -73.99747128021042)"
Laundry,1793 ACTION LAUNDROMAT INC.,-73.94587899,40.82758121,"(40.827581212223215, -73.94587898666991)"
Laundry,"METRO WASH, INC.",-73.94837379,40.82554578,"(40.82554577713158, -73.94837378956029)"
Laundry,VILLAGE BLEACHERS LAUNDROMAT INC.,-73.99365668,40.7334356,"(40.73343560430546, -73.99365667600847)"
Laundry,JIA LIN GU,-73.95195815,40.78048442,"(40.780484415127354, -73.95195815488185)"
Laundry,CAPITAL LAUNDRY & CLEANERS INC,-73.98279131,40.72292482,"(40.72292482199624, -73.98279130628568)"
Laundry,LAUNDRY 201 LLC,-73.96169855,40.80205342,"(40.8020534153536, -73.96169855025609)"
Laundry,A1 LAUNDROMAT INC,-73.94499258,40.79398813,"(40.79398813166252, -73.94499257584965)"
Laundry,R & P OF BROOKLYN CORP,-73.94645686,40.79198517,"(40.791985167919314, -73.94645686222918)"
Laundry,"PEOPLES' LAUNDROMAT, INC.",-73.94665089,40.81125324,"(40.8112532395737, -73.94665088518836)"
Laundry,1717 1ST AVE. CORP.,-73.94807795,40.77866846,"(40.77866846157406, -73.94807794825803)"
Laundry,"MISR CLEANING CENTER, CORP.",-73.94855783,40.79781044,"(40.79781044104941, -73.94855782800633)"
Laundry,NEW YORK RELIABLE LAUNDRY & CLEANERS INC.,-73.95494536,40.76824134,"(40.76824134466682, -73.95494535858795)"
Laundry,OFF-BROADWAY LAUNDROMAT INC,-73.96756204,40.79950262,"(40.79950261851591, -73.9675620392451)"
Laundry,"1320 2ND AVE. CLEANERS, INC.",-73.95951643,40.76720827,"(40.76720827417718, -73.95951643370331)"
Laundry,"LEE'S EVERCLEAN LAUNDROMAT, INC.",-73.95470659,40.76897135,"(40.768971352044204, -73.95470659235558)"
Laundry,NEW LAUNDROMAT INC.,-73.99308845,40.71527077,"(40.715270766449244, -73.99308845479342)"
Laundry,85TH LAUNDROMAT INC.,-73.97752743,40.78786185,"(40.78786184840767, -73.97752743195493)"
Laundry,"LAUNDROMAT PLUS, INC.",-73.94645686,40.79198517,"(40.791985167919314, -73.94645686222918)"
Laundry,"HOYAA LAUNDRY, INC.",-73.97263938,40.78414168,"(40.78414167829297, -73.97263938048441)"
Laundry,CAMILA LAUNDROMAT CORP,-73.92150906,40.86856488,"(40.868564875037684, -73.92150906127763)"
Laundry,"TRINH, NICK",-73.95645,40.81361782,"(40.81361781825607, -73.95644999895117)"
Laundry,ALLYSON JOY LAUNDROMAT INC,-73.97890003,40.72980802,"(40.72980802477656, -73.97890003433902)"
Laundry,THANG QUAY LAM,-73.94862374,40.77792488,"(40.777924882564015, -73.94862373968023)"
Laundry,"CHELSEA LAUNDRY, INC.",-73.99327297,40.74559483,"(40.74559483285361, -73.99327297273746)"
Laundry,"P&K LAUNDROMAT, INC.",-73.9775142,40.78427448,"(40.78427447976589, -73.97751419867461)"
Laundry,MADISON AVENUE LAUNDRY LLC,-73.94403436,40.79965554,"(40.799655535529105, -73.94403436374232)"
Laundry,JIN 75 LAUNDRY & DRY CLEANING INC,-73.95627603,40.77048157,"(40.77048156537044, -73.95627603237921)"
Laundry,"LAB-MART, INC.",-73.94683387,40.77212444,"(40.77212443911828, -73.94683386638162)"
Laundry,"88 LAUNDROMAT, INC.",-73.97507819,40.79011202,"(40.79011202488628, -73.97507818833253)"
Laundry,"L & D LAUNDROMAT, INC.",-73.98940222,40.71270139,"(40.712701389511814, -73.98940222489767)"
Laundry,"140 GREEN LAUNDROMAT, INC.",-73.94860965,40.82425861,"(40.824258610529974, -73.9486096453609)"
Laundry,95 SUPER CLEAN LAUNDRY INC.,-73.9470199,40.78334226,"(40.78334226465995, -73.94701990130868)"
Laundry,THANK YOU & GOOD LUCK CORP,-73.93599869,40.79517745,"(40.7951774460734, -73.93599868683809)"
Laundry,CLEAN CITY OF MANHATTAN INC.,-73.94408567,40.79876901,"(40.79876901333476, -73.94408567431914)"
Laundry,1ST AVENUE LAUNDRY CENTER INC.,-73.98791042,40.72401514,"(40.72401514218212, -73.98791042433999)"
Laundry,"WP & M NYC, INC",-73.94890157,40.77347304,"(40.773473041467085, -73.94890156703579)"
Laundry,K & J LAUNDROMAT CORP.,-73.94445957,40.7878534,"(40.787853401344364, -73.94445957383111)"
Laundry,QUICK COIN FOUR INC.,-73.99678099,40.74255106,"(40.74255105656924, -73.9967809902477)"
Laundry,35 ALLEN LAUNDROMAT CORP.,-73.99207834,40.71589651,"(40.71589650682624, -73.99207834249968)"
Laundry,"PARK'S NY CLEANERS, INC.",-73.99637701,40.73890601,"(40.738906014846904, -73.99637700786461)"
Laundry,NEW RED STAR LAUNDROMAT INC,-73.991025,40.71592662,"(40.71592662189501, -73.99102500329076)"
Laundry,"KIM'S NY LAUNDROMAT, INC",-73.9809206,40.72962448,"(40.72962447867551, -73.98092060347234)"
Laundry,AQUA LAUNDROMAT LLC,-73.92806937,40.86038172,"(40.8603817166606, -73.92806937162393)"
Laundry,725 W 181 STREET LAUNDRY CORP,-73.93713458,40.85058843,"(40.85058842527158, -73.93713457986931)"
Laundry,183 BROADWAY LAUNDROMAT  INC.,-73.93498645,40.85165767,"(40.85165766934864, -73.9349864518418)"
Laundry,PALACE 75 CLEANERS INC,-73.95631213,40.7704953,"(40.770495302760544, -73.95631212606018)"
Laundry,JAVISA LAUNDROMAT CORP.,-73.93593993,40.84122557,"(40.84122557315949, -73.9359399293713)"
